,uid,scenario,label
957,58769,I was walking home from work when I saw a little girl playing.,0
958,58770,I was going to see my cousin graduate.,1
959,58765,"I couldn't help but drive over it, making my car dirty again.",-1
960,58766,"Since all of my labs were today, I stayed until night time.",1
961,54211,I came out to my parents and it didn’t go well.,-1
962,54210,I have hallucinations at work and I can't tell anybody,-1
963,54216,I'm clean but don't want to be,-1
964,54209,I daydream of leaving my fiancée everyday,-1
965,54208,I can’t study and I might fail English.,-1
966,54213,"I used to self harm a lot. when I get the tendencies and urges now, I was my hands in super hot water for as long as I can stand it. it’s super uncomfortable and painful but generally doesn’t actually harm me. it tapers off the urges to harm myself because in a way, i’m feeling self inflicted pain",-1
967,54207,"I am truly, madly in love with my coworker who is 25. 9 years older than me.",-1
968,54214,"I have been accepting financial gifts from my mother since I became an adult, and never had a real job.",-1
969,55171,I am secretly plotting to get people who work for my company fired,-1
970,55177,I hate my husband's family.,-1
971,55175,I took my friends daughters underwear,0
972,55174,I work for Facebook and I have secret news I want to share with all of you,-1
973,55170,I resent my family for being fat,0
974,55172,I don't care for friends or family,-1
975,55173,"i like banksys work, but i also want to destroy it",0
976,55176,"If I ever get injured and get put to a point where I might be paralysed for life , I'd rather be put off life support.",0
977,56328,I want to add a hidden camera in the female change room,0
978,56334,I called docs on my own sister,0
979,56327,I cheated.... in a teachers restroom,-1
980,56332,"I would have been absolutely devastated if those were my dad's last words to me, and I'm scared that something similar will happen to my mom.",-1
981,56323,I called out of work for an entire week this year.,-1
982,56333,Today I lied to my family and told them I was sick so I,-1
983,56326,I didn't send in my college transcript and applied to another university to start from scratch.,-1
984,56331,I don't miss spooning my husband at night,-1
985,56029,I slept with my daddy,-1
986,56024,Regret Being A Mother,-1
987,56026,"My job is not hard, but I have to lay in bed or chill in the recliner for at least 3 hrs before I work because thinking about work is mentally draining",0
988,56028,I finally have my dream job but I always hide myself in the toilet for hours,0
989,56023,Cheated on my girlfriend with her mother but my girlfriend and I are still dating.,-1
990,56027,I hate my mother.,-1
991,56025,Firts job in years after several setbacks,0
992,56030,I betrayed my fellow redittors,-1
993,58338,I worked hard and was able to help the waitresses do their side work.,1
994,58342,When gay people tried to get the right to marry I supported them.,1
995,58334,"I propped up my feet as I worked, happy with my purchase.",0
996,58336,"As I called police, I said a prayer of thanks that no one was killed.",0
997,58335,My sister told me about a breast cancer awareness marathon.,0
998,58340,It had been in his family for a long time.,1
999,58341,When I was little I visited my dad's hometown in mexico.,0
1000,58337,I decided I would do it after dinner.,0
1001,57351,"I’m burnt out on helping my friends, and I feel guilty for not being more supportive.",0
1002,57341,I should've gone long distance with my girlfriend,-1
1003,57338,I've been texting a lifeline service at work,0
1004,57343,My father and his family ruined me on the inside,0
1005,57345,My family's dog will be dead in a few months. I do not care.,-1
1006,57340,I accepted Canadian coins while a cashier.,0
1007,57347,I want to impregnate someone,0
1008,57342,I grew up an extremely affluent yet beyond conceivably racist family so I left it all.,1
1009,54406,At a job interview today I lied about how much I make at my current job to get more money.,-1
1010,54418,When I'm at work I pretend to wash my hands after pooping just in case I'm being watched.,-1
1011,54409,I peed in the backyard last night.,-1
1012,54414,"I say I'm an only child, but I'm not",0
1013,54412,I'm being paid $26 an hour because I make myself sound more qualified than I actually am,0
1014,54416,I'm transphobic about myself and support politics that actively tries to hurt me,-1
1015,54410,I tell my friends and family I don’t want a wife and kids because that would be “a prison sentence” but that’s not why at all.,0
1016,54404,Attracted to the wife of a family member,-1
1017,58934,I was working hard on my laptop in my home office.,0
1018,58936,I couldn't find the kind I needed in the house.,0
1019,58932,"When I was ten, I went on a trip with my family and my uncle.",0
1020,58941,It worked and he was able to finish washing dishes.,0
1021,58930,My second grade class were asked to write stories about their family.,0
1022,58506,I'm really glad that I practiced so hard.,1
1023,58513,"However, I worked so much that I didn't have time to play it.",0
1024,58512,"When he got there, he saw there were no more!",0
1025,58503,It turns out to be his lost dog who had returned home.,1
1026,58508,"When I was bartending, two of my favorite actors came into my work.",0
1027,58507,When we got to the beach it was really sunny and I got burnt!,-1
1028,58515,I borrowed a fan from my sister so that I could sleep.,1
1029,58511,"While I worked at the grocery store, my third grade teacher came in.",0
1030,57216,I wouldn't mind 'working' as a criminal if the money was good,-1
1031,57213,I'm a psychiatrist and tell my patients on a weekly basis to not do what I wish I could do myself: end it all.,-1
1032,57215,do I let someone waste away or risk losing my job,-1
1033,54846,I’ve been avoiding cleaning...,-1
1034,54848,I have to quit my job,-1
1035,54851,My dad spread someone's business around... and I didn't stand up to him.,-1
1036,54844,Struggles With A Sibling With ADHD,0
1037,54854,I'm cutting off my trans sibling,0
1038,54845,I pleasure myself while thinking of my favourite movie star Al Pacino.,-1
1039,54852,I down vote memes that I like. I am jealous that I didn't come up with it,-1
1040,54853,I wish I would've never gone to college.,-1
1041,56802,I am afraid of dying without knowing what it feels to be loved by another human being thats not my family.,0
1042,56806,Slavery Was A Necessary Evil,-1
1043,56803,I Let My Aunt See My Morning Wood,0
1044,56805,I'm 14 and just ripped up my little brother's science book,-1
1045,56801,I am good for nothing I want to be good at,0
1046,56804,I’m attracted to women but don’t know how to be with them,0
1047,56798,"I have decided to add to my science fair project, so I am now making more posters about the physical features of different races!",1
1048,56797,I accidently bricked one of my school's computers,0
1049,53974,my father owns a business right across the street.,0
1050,53982,"I love my mom, I wish she wasn't boring",1
1051,53981,I hate my career choice,-1
1052,53972,My new summer job waiting is only stressful because everyone else who works there stresses out,0
1053,53975,I worry about what people at work truly think about me...,0
1054,53979,"I work at a big car company, I helped design our most sold model. Everyday for the past 2 years, I look at pictures of the car totaled, and read the obituaries of people who died in them.",0
1055,53978,"I've developed an aversion to food, which is a pillar of my relationship",1
1056,53969,My beloved aunt has turned into a Karen!,0
1057,56174,Got my neighbor's mail once,0
1058,56182,I want a relationship with my cousin.,-1
1059,56178,My Buisiness Launders Money To Mexican Drug Cartels,-1
1060,56168,I can't stand my Father,0
1061,56167,I dislocated my niece’s wrist,-1
1062,56175,I cheated and won something at work.,-1
1063,56166,I jacked off to a photo of my cousin.,-1
1064,56176,I order things online so I have something to look forward to.,0
1065,54194,last day in the year and i finally quit my serving job but i still don’t feel free or happy,0
1066,54199,What is your weird “kink”...,-1
1067,54201,All I want for Christmas is to be away from my family.,-1
1068,54200,Ending my life today and can't get over the guilt of hurting my sisters,-1
1069,54203,Pregnant by husband's cousin,-1
1070,54202,I don't feel bad for illegally downloading rap music because all they do is brag about how much money they have.,-1
1071,54205,I draw sweets to stop myself from binge eating,1
1072,54206,"My wife kisses me on the forehead when she leaves for work before I'm up. I pretend I'm asleep, but I'm pretty sure she knows I'm awake.",0
1073,55995,I add stuff to avocados to make them edible...,0
1074,55992,"I’m embarrassed to admit that for the first time in my life I really want to be in a relationship I’m 20 ,I’ve never had anyone I can actually call my boyfriend but I’m at a point at which the loneliness is getting to me and I could really use a person that cares about me and supports me and i him",1
1075,55993,My Dad Went To Jail,-1
1076,55686,Sometimes i wish my family didn't exist,0
1077,55683,Guilty over night with sister,0
1078,55685,The girl I like wants me to Photoshop her picture with the guy she recently started dating since she knows me to do funny photoshops of her pictures. It only disgusts me and I can't get myself to process any ideas looking at the picture.,0
1079,55690,"I'm a chef, but I don't know what I'm doing",0
1080,55691,"I’ve been writing poetry for years and kind of passively got published in a small publication, but it made my day.",0
1081,55692,"I have grown to hate Christmas, at least the stress of all the gift giving and mandatory visits to people you only visit on holidays.",0
1082,55687,I want a young girlfriend more than anything.,0
1083,55689,My younger brother makes me scared for my safety.,1
1084,53512,"Sometimes at work when I'm stocking candy, I purposely squish things... a little",0
1085,53509,I want to Adopt Kid. Do you think it's the best decision?,0
1086,53507,I love my job because I’m lonely the rest of the time.,0
1087,53515,I hate my best mate's girlfriend,-1
1088,53516,I’m ashamed of the motherly feelings I’ve developed toward a kid where I work.,0
1089,53519,I think I am a really mean person deep inside but I might be wrong,-1
1090,53514,I used to be the nut check guy in New York City.,-1
1091,53518,"I accidentally lost my wedding ring tonight at work, after my husband and I haven’t spoken all day after a fight. I don’t feel so good.",1
1092,55750,"One of my closest friends is becoming transgender, and it's tearing me to pieces",0
1093,55761,Got 50 bucks for breaking up with a girl,0
1094,55759,My boyfriend is starting college soon,0
1095,55763,I used to sell drugs. One of my best customers was a primary school teacher and went to work everyday high.,-1
1096,55755,I tried to starve myself for the first time,-1
1097,55760,I will never date a European again.,0
1098,55756,I fooled my co-workers into believing that I could track their cell phones,0
1099,55758,"I’ve been stealing small amounts of money from my brother, and I think he’s catching on.",-1
1100,57894,Man Long Ignored by Family Wants to Return the Favor,1
1101,57897,Can An Office Romance Be A Good Idea?,0
1102,57899,Family Cemetery Plot Is Incomplete Without Uncle's Service Marker,0
1103,57893,Mom's Speakerphone Makes Every Conversation Public,-1
1104,57895,Shopping Mall Security Is a Matter of Perspective,0
1105,57891,Rescinded Vacation Invitation Causes Bad Blood in Family,-1
1106,57892,Unemployed Son Complains He Is Overworked at Home,-1
1107,57898,Grandma's Uncertain Health Causes Last-Minute Cancellations,-1
1108,57710,I've only been eating an order of fries at Chick-Fil-A because it's all I can afford right now,-1
1109,57704,A man’s wife told me he put a hit on her because his family’s in the mafia. Her son told me it was true too. I still wanted to join the mafia after that...,-1
1110,57709,"I'm struggling as a young American to balance which bills I can pay, managing debt, cost of living, making sure we have food. Despite my hardest work and best efforts, I feel doomed often.",-1
1111,57705,My family is losing our home.,-1
1112,57707,I took my 30min lunch break in the bathroom to avoid a creepy guy at work.,0
1113,57706,Whenever I get a rude customer I process their transaction as slow as I possibly can.,-1
1114,57718,I was another student's personal servant in college,-1
1115,57715,I just masturbated in my office bathroom,-1
1116,57051,I am Jimmy c!,0
1117,57057,I like to go out in public with my best friend and her baby because people assume we’re a young family and it makes me feel normal.,-1
1118,57050,Nowaday’s obsession with huge butts hurts my self confidence and makes me very insecure,-1
1119,57055,Working at my college has made me racist.,-1
1120,57045,I’m at the age where I dread when my parents call me because I fear it’s going to be news of a family member or family friend who passed away.,0
1121,57047,I got triggered by a Family Guy episode.,1
1122,57046,I’m a teacher and I won’t take bullets for my students.,0
1123,57049,I put my headphones in at work and pretend not to hear people when they talk to me even though I can hear everything.,-1
1124,55304,"I got my family several hundred dollars worth of gifts for christmas, and all i got was a busted mug.",-1
1125,55306,After 25 years my family has been ripped apart RIGHT before the holidays.,-1
1126,55309,I cant stop myself and get out of the hole,-1
1127,55303,I live in a family of feminists and I have no idea what to do,-1
1128,55302,I missed a job interview today because I just couldn’t be bothered to get up. I’m a lazy mess and I don’t know what to do about it anymore.,-1
1129,55301,I’ve struggled with bulimia and anorexia the past 26 years because I felt like I was always in a beauty contest with my sister for my mother’s love.,-1
1130,55300,"I feel so disconnected from everyone and everything, but it's starting to seriously interfere with my job.",-1
1131,55305,I'm growing a unibrow and I don't want to grow one,0
1132,55825,Crushing on an older co-worker...who's married,-1
1133,55824,Still intimidated by my mom,1
1134,55827,So for the past few days I've convinced some people there is a ghost at work.,-1
1135,55816,I'm under qualified and lazy,-1
1136,55814,I am scared of myself right now.,-1
1137,55817,Getting a job is the worst thing I have ever done,-1
1138,55819,I work at a place where I’m abused all the time but can’t afford to quit my job. What do I do????,1
1139,55823,People ask me all the time how I lost all that weight,0
1140,55863,I don't want to be a nurse,-1
1141,55862,I broke up with my boyfriend of three years because I hate myself.,-1
1142,55854,I wanted my wife to lose weight so I purposely and systematically caused her to have body issues,-1
1143,55845,"Sometimes, during exercising I use thoughts about the woman I'm trying to date as a motivational thought.",-1
1144,55857,"I'm failing uni, again",-1
1145,55847,I hate my step brother,-1
1146,55848,"So don’t know if this belong here, but I genuinely just lost the game",-1
1147,55850,I actually like country music,0
1148,55005,To the guy who works at the Souplantation in San Diego..,0
1149,55008,It's annoying when managers ask you to come in early.,0
1150,55004,Just watched pr0n with my niece,-1
1151,55003,My Dad isnt who he portrays,0
1152,53866,My uncle annoys me so I have been taking my petty revenge,-1
1153,53863,I can't stop smoking and I hate myself for it.,-1
1154,53864,I started a new position army job and am having a horrendously hard time keeping pace,-1
1155,53858,I don't have an eating disorder but since I've been weighing 39 kilos I feel satisfied and wish I could restrain myself from eating,0
1156,53868,I don’t want kids but I lied about it,-1
1157,53860,America would have been better without the Civil Rights Movement,-1
1158,53869,I know something that may put my father in jail for a bit,-1
1159,53859,"I really, really... REALLY hate doing the dishes.",-1
1160,55190,I stole 50k from my family company over 5 years,-1
1161,55194,Feeling good would be a change,1
1162,55188,I can't stand being reminded my gf has kifs,-1
1163,55189,"I texted my crush, he responded, and I feel like I need to clean my brain with turpentine.",-1
1164,55187,I feel out of place in my country. I feel like I have no culture,-1
1165,55191,I wrote a really odd piece of literature years ago. I have no idea what I was on.,-1
1166,55193,I snuck off to get high with strangers while on a family vacation in the Netherlands.,-1
1167,55192,I have a math project due literally tomorrow.,-1
1168,55220,I’ve never figured out how to transfer calls to other departments at work and sometimes I just hang up on the customer cause I get freaked out,0
1169,55221,I accidentally stole a Dyson Animal vacuum cleaner,-1
1170,55226,I ignore my family on social media because i cant stand them. Any invite to a gathering or event makes me cringe.,-1
1171,55225,It’s been a year since my big brother passed away and it breaks my heart knowing it was because of me,-1
1172,55223,"I am a man in my mid 40's, who has given up on human companionship. I work at an animal shelter. Tomorrow, a girl who is a volunteer, who i recently dreamt about, and who is way below my creeper age, will accompany me to choose dogs for our shelter.",-1
1173,55227,Two family members have either died or are found out they are dying within the last 3 weeks. I want to throw up. Not need but want.,-1
1174,55222,I just used the seltzer water and salt solution from 'Curb Your Enthusiasm' for a wine stain and it worked,0
1175,55228,If your kid is severely overweight and you’re feeding them junk food in public; I’m definitely judging you,0
1176,52955,"Whenever I drop some food on the floor, I have to step on it otherwise I can't stop thinking about it.",0
1177,52954,I Ate My Co Workers Lunch...,-1
1178,52966,This is how I got some sweet revenge on my father for leaving me when I was only 2 yrs old,-1
1179,52964,Just found out my cousin's daughter is also my daughter.,1
1180,52965,I don't want to go snowboarding but I'm going for my friend,0
1181,52958,"I love my family, but I do not like them.",0
1182,52973,I have a family member that is dying and I'm happy about it,-1
1183,52953,Anyone Think That The Penultimate Episode of Game of Thrones is Kind of Analogous to Our Political Situation?,0
1184,56031,Money is the most important thing a woman can have. Why? It eliminates the “need” for men since a man’s worth is money. Women have been forced to marry for survival. Some women stay in abusive relationships because they have no income of their own. A woman with money is a one with power and choices,1
1185,56033,My girlfriends body image issues make me feel uncomfortable.,0
1186,56032,Only just learned how bad stagnant water smells. Currently sat in the office at work laughing to myself because everyone thinks I stink.,0
1187,56034,I lost a bet with a guy at work and had to pay up yesterday,-1
1188,56035,I called cps on a family member last night after they endangered the life of their child.,1
1189,56036,My bedroom is disgusting. I mean really really disgusting and I’m ashamed,0
1190,56037,WORK CONFESSION READ THIS,0
1191,56038,The only reason I haven’t ended my life is because I can’t put my family and friends through that,0
1192,58946,I recommended them to everybody at my work.,1
1193,58944,"However, my hand accidentally landed on her phone.",0
1194,58948,He loved it because he said the ice did the work for him.,0
1195,58943,She was nervous because she didn't have any job experience.,1
1196,58950,"He told me to move out of the way, Uncle Jesse is a jerk.",1
1197,58949,I had to rush them to the vet for medication.,1
1198,58945,"After listening to it in my head for an hour, I gave up and got up.",0
1199,58951,"As much as I wanted to complain, I didn't and left the office.",0
1200,55968,I'm currently typing this shirtless,-1
1201,55964,I cheated on my ex-husband with his brother,-1
1202,55967,I haven’t had a proper meal in weeks.,0
1203,55966,The only reason I'm not NEET is out of spite,-1
1204,55953,My toxic in-laws have lived with us for 11 years and no one knows how bad it is...,-1
1205,55952,I'm embarrassed that I cried at my friend's singing.,0
1206,55965,I look at myself in the mirror and flex way more than I'd like to admit.,0
1207,55971,I have feelings for a co-worker.,0
1208,53021,Weight loss made me more insecure,-1
1209,53022,I don't think I've ever told my parents or siblings I love them,-1
1210,53016,I don't think tacos are all that great,0
1211,53020,My brother’s seizures are back and I can’t help but laugh at the result.,-1
1212,53029,I want to break up with my bf but I already told him I would support him when he goes back to Uni.,-1
1213,53028,I had ex with my girlfriends 50 year old friend and she doesn’t know,-1
1214,53024,My mom does things to me that I absolutely hate but always tries to justify it by saying she's my mother.,0
1215,53015,I couldn't have cared less when my grandma passed.,-1
1216,58366,I was visiting my daughter at Boston College one weekend.,0
1217,58357,"Since I was starving, I decided to leave early in order to buy food.",1
1218,58356,My boss complained that I was dressed too casually.,0
1219,58360,Kelsi had her soccer match today.,0
1220,58359,I was glad that security didn't catch me too.,1
1221,58362,I never cleaned the bathroom at my house.,0
1222,58367,My wife babysat her grandnephew Matt today.,0
1223,58361,I never ran so fast in all my life to get away.,1
1224,54501,I don't keep food in my house because I would over-eat,0
1225,54507,I just spilled hot cheese onto my shorts,0
1226,54510,Im scared to ask my boss for the weekend off,0
1227,54503,when the lightbulbs in my room burn out i swap them with my brothers working ones while hes at school,0
1228,54512,When Im bored in my room i act mentally handicapped,0
1229,54508,I spend less time doing quality work at my job after realizing how easy it is.,0
1230,54506,I might be Agoraphobic,0
1231,54502,I might got her pregnant but we barely know each other and I am in great relationship with another girl that I love,1
1232,54098,When I'm at home I'll go outside to do my business dispite the fact I have a perfectly working toilet.,0
1233,54092,I gave my sister's husband brain damage and nobody knows it was me,-1
1234,54105,I currently have a second mouse pluggd in to my work friends PC,-1
1235,54093,I work at a call center and I cancel too many accounts and give out a lot of refunds,-1
1236,54096,I can’t stand my special needs cousin,-1
1237,54104,I relapsed after years of being clean,-1
1238,54103,I Decided To Divorce My First Wife,0
1239,54106,"I made up an elaborate lie about having a seizure to get a medical marijuana card. It worked, but now I'm not allowed to drive for 12 months. Worth it?",-1
1240,55053,I used to do most unpleasant things to people's tea and coffee at the bank I used to work in.,-1
1241,55062,I'm struggling to keep my mental health from crashing. I am saying it here because the person I want to tell is struggling too much on their own already.,-1
1242,55050,i'm tired of being on my own.,1
1243,55051,I feel more comfortable talking to my friends than my family for values or feelings .,0
1244,55063,"I had a salad for dinner but really I could have just had bacon, croutons and ranch dressing and been just as satisfied.",0
1245,55056,My girlfriend is innately a bad person.,-1
1246,55060,"When I see A Very Happy Family With Happy Kids, I Get Real Jealous Of Them.",-1
1247,55057,Cafeine revenge at work,-1
1248,53093,I'm not Pro-Choice... I'm Pro-Abortion,-1
1249,53101,A little fun at work today,0
1250,53094,I've always felt that I was the least loved child in my family.,-1
1251,53083,Nothing much to live for,-1
1252,53091,My sister hates me and I dont know why.,-1
1253,53090,I shat the bed.,-1
1254,53100,I dry my hands on the shower curtain to avoid having to replace the paper towel roll.,-1
1255,53096,To my two coworkers cheating: I know.,-1
1256,53453,I'm attracted to a girl I manage at work,-1
1257,53457,"My twin brother asked me to be his best man, but he's been nothing but distant ever since he got engaged",-1
1258,53454,My boyfriend and I finally agreed to a mutual break up.,-1
1259,53458,"My brother has been ill his whole life. A drain on our family for decades. This morning he fell downstairs. As I dialled 911 and rushed to help him, 1% of me was hopeful this would all end today. That we'd finally be free of a burden.",0
1260,53456,"I work next door to a medical clinic for the indigent, and I'm utterly disgusted by their behavior, filth and the tole they take on society.",0
1261,53452,I wish my family would care about me,1
1262,53455,I realized that an acquaintance had schizophrenia and never took the chance to tell him to get help,0
1263,53459,I seem to end up doing a much better job..!,1
1264,53684,I used to give away free stuff when I worked at Target.,0
1265,53681,I intentionally gave my sibling hepatitis,-1
1266,53680,I told the perfect lie to the cops to get me and my mates off the hook,-1
1267,53677,I sleep and play video games at work,-1
1268,53672,I've been keeping a family secret from a former best friend. It's from her family.,0
1269,53675,The death of my mother never phased me,0
1270,53676,My brother asked me to care for his Husky. It annoyed me so I took it to a shelter and it was put down shortly before my brother raced to get him back and I’m happy that it’s gone.,-1
1271,53682,I took off my grammas life support to charge my iphone to play fort nite.,-1
1272,58421,My boss called me into his office and told me to dress better.,0
1273,58425,He was a chef so I was given the jobs of opening the cans.,0
1274,58423,When I was 12 I got my first job.,0
1275,58428,Mikey sent his resume on the company's website.,0
1276,58422,Today I start my new job in telephone customer service.,0
1277,58427,"I attempted to cut my nails, but they didn't work.",0
1278,58420,"When I woke up, I realized that I was late for work.",0
1279,58426,I am regretting it now as I am stuck in traffic.,0
1280,57754,"I had a cyberstalker for YEARS who stalked, doxxed me and tried to get me fired from my job because she thought I was a Jew, and when I heard she died of ovarian cancer I laughed",1
1281,57758,I despise my dad and I wish he would disappear and not exist anymore.,-1
1282,57757,I responded to a Craigslist ad for a Domme at a high-end dungeon and it went horribly wrong.,1
1283,57753,Struggling to take care of myself,0
1284,57759,I have a weird crush on my female co worker,1
1285,57756,Been having an inappropriate relationship with my cousin since we were about 6. Both females,1
1286,57748,I think I molested a family friend when I was young,1
1287,57746,"The main motivation for me to regularly work out, is to be able to eat whatever I want",1
1288,54360,"Out of place with family, grandma passed",-1
1289,54354,I think a married woman at work has been flirting with me and I've been flirting back,-1
1290,54365,Finding a good sub can be hard work,1
1291,54364,"I don’t interact often with my sister because she sells Plexus, lipstick and other MLMs",0
1292,54361,I have a dream job that I know would never be possible,-1
1293,54353,My old grandmother disgusts me.,-1
1294,54358,"I feel like a complete loser, &amp; I am probably ruining my boyfriends life.",-1
1295,54357,I Once Used a Foreign Accent to Pick Up on a Girl at a Club. Until it Actually Worked.,-1
1296,52837,I watch episodes of My 600 lb Life on YouTube to motivate myself during workouts.,0
1297,52841,Finally getting out of the food industry!,0
1298,52843,"I just popped a pimple and it went all over my mirror, I am both satisfied and grossed out. That is all",-1
1299,52840,I have this one fear,0
1300,52834,I ordered a bunch of stuff and didn’t pay,-1
1301,52839,As a teen I worked in a tailor shop and after hours I molested a female mannequin and nutted all over it.,-1
1302,52835,Im immensely sensitive to seeing people who are artistically talented.,0
1303,52831,I could be making money right now. I feel I'm being lazy,-1
1304,55448,I am a total failure of a husband,0
1305,55449,Falling in love with a public figure,0
1306,55455,I have a real cognitive dissonance problem.,0
1307,55458,Why do i keep doubting whether i married the right guy,-1
1308,55452,I want to escape from my family.,-1
1309,55457,Struggling to stay happy and sane after changing meds,0
1310,55451,I had my first kiss with my cousin and lost my virginity to him..at 5..,0
1311,55453,I'm in the eye of the storm,-1
1312,55803,"I should probably seek help, but I don't want to.",-1
1313,55806,I used my roomates coffee mug when he was gone one weekend and instead of washing it and putting it back I stuffed it in my underwear drawer and havent touched it for months.,-1
1314,55800,I think i might be a sociopath,-1
1315,55810,I am ashamed of my parents. I am pray for my father's misfortune daily.,-1
1316,55805,I was manipulated by an online predator at 11,-1
1317,55807,I knew he was in town with his new GF...,0
1318,55809,I like candy corn,0
1319,55811,I have an incompetent co-worker and we are working on a very demanding project . I wish he would be replaced.,0
1320,54580,I take days off work and don't tell my wife,-1
1321,54579,I am always treat girls better then men,0
1322,54574,I finally got the courage to quit my job,-1
1323,54586,I constantly ensure there is absolutely no boogers in my nose,1
1324,54571,Over 18 years and I get a text message. Last month he took a chic on a weekend getaway that there was nothing going on.. his words not mine. He seriously thinks we should work things out and I'm over here numb and wondering why. Actions over words right?,0
1325,54582,I can't handle my girlfriend's mental illness,0
1326,54577,I just jacked off.,0
1327,54583,"Finally losing weight, but now I don't know how to feel",0
1328,53187,My last day working at a major coffee store we made every drink decaf and ZERO people noticed,0
1329,53201,I can’t wait to leave him.,0
1330,53198,I semi-purposely caused my little sibling bust her head open,-1
1331,53206,I like to literally destroy public bathrooms.,0
1332,53203,"I've been out of work for two months. Although I tell people that the lack of human interaction is driving me crazy, it's actually made this period the best two months of my life.",1
1333,53204,I’m mad at my parents for not getting me circumcised,0
1334,53197,I've wanted to end things for a while and my family guilting me into living is making me resent them.,-1
1335,53193,I’ve been in and out of adult diapers most of my life due to incontinence and apart from my family nobody knows.,0
1336,54218,I want to leave my family and kids to do drugs,-1
1337,54223,I once told my parents I was going to do some school work. Got high and went on a amusement park instead.,-1
1338,54228,I want to sleep with my grandma,-1
1339,54728,I don’t understand what it means to love your family members,-1
1340,54730,I found out I was pregnant about two weeks ago,0
1341,54737,Problems in my new relationship makes me think that it was my fault that I got cheated on,-1
1342,54735,Dream about my cousin,0
1343,54727,I constantly leave my friends,-1
1344,54729,I feel hopeless and lost in life right now,-1
1345,54732,My life feels like it is in ruins and I have no help and nobody stable enough to provide advice.,-1
1346,54734,I don’t know what to do for a job.,-1
1347,56235,My spouse lost weight and I am extremely jealous and being mean.,-1
1348,56237,"When I pass someone I know in public, I always look at my watch predending I didn't see them so I wouldn't have to greet them.",-1
1349,56232,My dead baby brother. I miss him so much.,1
1350,56234,Am I using my best friend's cousin,-1
1351,56230,I really hate being human..,-1
1352,56233,I got mad and beat up gf bad.,-1
1353,56231,I do not believe my brothers claim that he feels worthless.,-1
1354,56238,I think that there is something wrong with me but I don’t know how to tell my family.,0
1355,59023,"I rung him up and sent him on his way, happy to have helped.",0
1356,59027,My FB friend Roger recently lost his father to Alzheimer's.,0
1357,59025,"While they played, I yelled until I nearly hoarse.",0
1358,59017,"Two years later, they are healthy, happy cats that I love dearly.",0
1359,59026,"Because I immediately told my boss the truth, he didn't fire me.",1
1360,59029,Verizon told me it was a mass outage.,0
1361,59016,It was Dave's first comedy stand up show.,0
1362,59019,Before driving my mom to work I had to get gas for the truck.,1
1363,56852,I love her more than a best friend but,-1
1364,56853,I love my boyfriend,1
1365,56854,The reason why I always bring both of my nephews presents when I see them,1
1366,56855,I'm finally becoming self assured and secure as a person I guess?,1
1367,56849,I love my girlfriend,1
1368,56850,My husband has been away for work since last Thursday and his friend has been staying over every night since.,-1
1369,56857,I hate my husband,-1
1370,56847,"I quietly and gradually cut my grandparents out of my life, and might be doing it to my parents as well.",-1
1371,56363,I am 100% Pro Cersei Lannister,0
1372,56357,I don’t feel as if man feel as much as I do,-1
1373,56352,I hope I don’t get banned. Very interesting story,0
1374,56353,The LGBTBBQ community is destroying America,-1
1375,56359,I just want to be apart of a family,-1
1376,56358,I slept with my late wife's sister,-1
1377,56351,I regret getting married and having kids,-1
1378,56354,I haven't worn underwear or a bra in months,1
1379,53657,Everything I resent my Mother for,-1
1380,53660,"For 6 years, every time my mom made me clean my room, I'd put everything in a single cupboard.",0
1381,53656,I just took the most amazing bath in a jacuzzi suite while on the clock.,-1
1382,53665,I want to walk out of my job today.,-1
1383,53663,i accidentally ordered a large pizza instead of a small.,0
1384,53666,"I want to break up with her, but her family will be so upset",-1
1385,53659,I still sleep with soft toys,1
1386,53669,I've finally accepted my mom is sort of a monster riddled with mental problems and I feel sad but kinda free.,-1
1387,58314,I took my boys to Pizza Hut for lunch and they loved it.,1
1388,58312,I took the food to my friend at his job.,1
1389,58307,Our daughter and her family are visiting from NYC.,1
1390,58311,I wanted green grass just like my neighbor.,1
1391,58315,The bird reminds me of my grandma when I see it.,1
1392,58309,I was sick of being afraid of my father.,-1
1393,58308,I wanted to cook a special breakfast for my husband to start his day.,1
1394,58310,"When they ran out, they didn't know what to do.",-1
1395,55414,"instead of making and drinking coffee, i often just dump some coffee grounds in my mouth and wash it down with water",0
1396,55415,I secretly support Nazis over Antifa,0
1397,55423,"When I had a office job you were supposed to put your own hours down on a paper, to get paid more I put an extra hour each day",0
1398,55416,I really badly want to sleep with my aunt.,1
1399,55420,I watch soldiers coming home videos on YouTube to feel like I have a family An that they care about each other,0
1400,55421,I feel responsible for my 5th grade teacher quitting her job.,0
1401,55417,I'm being forced out of my job,0
1402,55419,I collect worms for months then burn them over a fire for fun.,0
1403,57061,"Well I’ve come to terms I will never accomplish anything in my life. It’s too hard, and I don’t have anyone to help. I work all day everyday. No saving whatsoever. I’m frugal. Have student loan debt. Im done. I don’t see my life getting any better. I’m stuck.",-1
1404,57068,My best friend was in a relationship with a 45 year old man when she was 14!,-1
1405,57066,I’m in love with my coworker,0
1406,57069,The frequently missing silverware in my house has caused a witch-hunt. It was me the whole time.,-1
1407,57063,The arizona officers in the recent incident where they pointed their guns to some thiefs outside a dollar store are 100% justified,-1
1408,57065,I’m no longer clean.,-1
